"PHOTO_ID","CONTEXT_TYPE","CONTEXT_ID","CONTEXT_TITLE"
"5870940082","set","72157622330193131","Edgbaston, Birmingham"
"5870940082","pool","73507820@N00","Churches, Chapels, Domes, Mosques, Temples, Shrines and Monaster"
"5870940082","pool","44753732@N00","Doors, Windows Portals, Gates & Entryways"
"5870940082","pool","15116517@N00","Türen/Tore/Doors/Portals"
"5870940082","pool","94099293@N00","Victorian Church Architecture UK"
"5870940082","pool","26112886@N00","Suburban Birmingham"
"5870940082","pool","55402576@N00","Historic Church Buildings"
"5870940082","pool","372239@N22","Doors, Windows, and Steps"
"5870940082","pool","350203@N21","Roundabout / Kreisverkehr"
"5870940082","pool","415509@N23","Doors Portals and Gates"
"5870940082","pool","737567@N21","EdgbastonSnaps"
"5870940082","pool","982461@N23","Birmingham Churches"
"5870940082","pool","953433@N25","Churches of the World"
"5870940082","pool","1114002@N23","Roundabout Art"
"5870940082","pool","1082217@N24","doors of the world"
"6337976222","set","72157623480690016","Digbeth to Eastside"
"6337976222","set","72157622561691346","Digbeth"
"6337976222","pool","44753732@N00","Doors, Windows Portals, Gates & Entryways"
"6337976222","pool","47686440@N00","Digbeth"
"6337976222","pool","415509@N23","Doors Portals and Gates"
"5527210623","set","72157623480690016","Digbeth to Eastside"
"5527210623","set","72157622561691346","Digbeth"
"5527210623","pool","37996576493@N01","The Midlands"
"5527210623","pool","39804613888@N01","Architecture"
"5527210623","pool","65489562@N00","Buildings/Architecture"
"5527210623","pool","19095483@N00","Birmingham"
"5527210623","pool","53951905@N00","MidlandsPics"
"5527210623","pool","84655125@N00","Architecture, 1400-1900"
"5527210623","pool","45958961@N00","Historic Buildings (Great Britain)"
"5527210623","pool","25442301@N00","Victorian Architecture"
"5527210623","pool","58503902@N00"," IMAGE`S OF BUILDINGS  - OLD AND NEW"
"5527210623","pool","47686440@N00","Digbeth"
"5527210623","pool","32163923@N00","Architectural Details"
"5527210623","pool","54505019@N00","Historical Buildings and Landmarks (No Limits)"
"5527210623","pool","96043784@N00","Buildings and Architecture UK"
"5527210623","pool","372638@N22","West Midlands"
"5527210623","pool","370213@N21","Architecture Directory"
"5527210623","pool","359080@N20","Britain's Buildings in Pictures"
"5527210623","pool","557889@N20","Old Buildings and Structures"
"5527210623","pool","612415@N24","View of Worcestershire, Warwickshire and Birmingham."
"5527210623","pool","651365@N21","Buildings of Birmingham (the original)"
"5527210623","pool","701703@N21","Historical and architectural gems"
"5527210623","pool","755524@N24","Arches in Architecture"
"5527210623","pool","844929@N21","Places and buildings of interest"
"5527210623","pool","883905@N23","Midlands Heritage"
"5527210623","pool","868627@N20","Old Buildings of the British Isles"
"5527210623","pool","899919@N21","Architectural Beauty !"
"5527210623","pool","966432@N21","PLANET EARTH ARCHITECTURE"
"5527210623","pool","1071069@N23","Midlands Landmarks"
"5527210623","pool","1083467@N21","Buildings - Around the World"
"5527210623","pool","1152337@N22","Birmingham Post and Mail"
"5527210623","pool","1162740@N23","Flickr Friends of The Victorian Society"
"5527210623","pool","1115887@N25","buildings are beautiful"
"5527210623","pool","1194262@N24","Birmingham News Room - Your Pics"
"5527210623","pool","1243832@N23","* Are these buildings? No, this is art...  (post 1 ~ award 1)"
"5527210623","pool","1266516@N20","Birmingham Culture"
"5527210623","pool","1322634@N21","World Architecture"
"6448020301","set","72157628209588839","Sherlock Holmes Museum - Baker Street"
"6448020301","pool","91961896@N00","Shop Windows"
"6448020301","pool","40181466@N00","At the museum"
"6448020301","pool","72128806@N00","Sherlock Holmes"
"6448020301","pool","461085@N25","LITERARY LONDON"
"6448020301","pool","1315834@N24","Literary Scotland"
"6448020301","pool","1366044@N24","Museum Exteriors"
"6448020301","pool","1466966@N25","Literary Tourist"
"7178571926","set","72157629683654466","Tintinhull House"
"7178571926","pool","86327247@N00"," NATIONAL TRUST and all great houses(inside and outside) and the"
"7178571926","pool","75199048@N00","Plaques"
"7178571926","pool","942988@N21","Bronze Plaques"
"5327942127","set","72157625623827473","Dudley - old buildings"
"5327942127","set","72157625456823535","Dudley"
"5327942127","pool","90899514@N00","Sculpture"
"5327942127","pool","17312890@N00","Insignia and Emblems"
"3434321848","set","72157614943864387","Peeps."
"3434321848","pool","52240293230@N01","canon photography"
"3434321848","pool","35752757@N00","Teenage Photographers"
"3434321848","pool","877108@N25","Canon EOS Malaysia"
"3434321848","pool","895080@N25","lensa.co.uk"
"3434321848","pool","1085477@N21","JUMP! (Free Styler)"
"6448012917","pool","35034349318@N01","London"
"6448012917","pool","91961896@N00","Shop Windows"
"6448012917","pool","40181466@N00","At the museum"
"6448012917","pool","72128806@N00","Sherlock Holmes"
"6448012917","pool","461085@N25","LITERARY LONDON"
"6448012917","pool","1315834@N24","Literary Scotland"
"6448012917","pool","1366044@N24","Museum Exteriors"
"6448012917","pool","1466966@N25","Literary Tourist"
"7178651642","set","72157629683654466","Tintinhull House"
"7178651642","pool","86327247@N00"," NATIONAL TRUST and all great houses(inside and outside) and the"
"7178651642","pool","91904071@N00","Architecture in Somerset"
"7178651642","pool","78605546@N00","Stately Homes, Palaces and Castles"
"7178653864","set","72157629683654466","Tintinhull House"
"7178653864","pool","86327247@N00"," NATIONAL TRUST and all great houses(inside and outside) and the"
"7178653864","pool","44753732@N00","Doors, Windows Portals, Gates & Entryways"
"7178653864","pool","372239@N22","Doors, Windows, and Steps"
"7178653864","pool","415509@N23","Doors Portals and Gates"
"5870931422","set","72157622330193131","Edgbaston, Birmingham"
"5870931422","pool","69542297@N00","Church Exteriors"
"5870931422","pool","73507820@N00","Churches, Chapels, Domes, Mosques, Temples, Shrines and Monaster"
"5870931422","pool","94099293@N00","Victorian Church Architecture UK"
"5870931422","pool","26112886@N00","Suburban Birmingham"
"5870931422","pool","55402576@N00","Historic Church Buildings"
"5870931422","pool","350203@N21","Roundabout / Kreisverkehr"
"5870931422","pool","737567@N21","EdgbastonSnaps"
"5870931422","pool","982461@N23","Birmingham Churches"
"5870931422","pool","953433@N25","Churches of the World"
"5870931422","pool","1114002@N23","Roundabout Art"
"5870385783","set","72157622330193131","Edgbaston, Birmingham"
"5870385783","pool","69542297@N00","Church Exteriors"
"5870385783","pool","73507820@N00","Churches, Chapels, Domes, Mosques, Temples, Shrines and Monaster"
"5870385783","pool","94099293@N00","Victorian Church Architecture UK"
"5870385783","pool","26112886@N00","Suburban Birmingham"
"5870385783","pool","55402576@N00","Historic Church Buildings"
"5870385783","pool","350203@N21","Roundabout / Kreisverkehr"
"5870385783","pool","737567@N21","EdgbastonSnaps"
"5870385783","pool","982461@N23","Birmingham Churches"
"5870385783","pool","953433@N25","Churches of the World"
"5870385783","pool","1114002@N23","Roundabout Art"
"5870375603","set","72157622330193131","Edgbaston, Birmingham"
"5870375603","pool","69542297@N00","Church Exteriors"
"5870375603","pool","73507820@N00","Churches, Chapels, Domes, Mosques, Temples, Shrines and Monaster"
"5870375603","pool","94099293@N00","Victorian Church Architecture UK"
"5870375603","pool","26112886@N00","Suburban Birmingham"
"5870375603","pool","55402576@N00","Historic Church Buildings"
"5870375603","pool","350203@N21","Roundabout / Kreisverkehr"
"5870375603","pool","737567@N21","EdgbastonSnaps"
"5870375603","pool","982461@N23","Birmingham Churches"
"5870375603","pool","953433@N25","Churches of the World"
"5870375603","pool","1114002@N23","Roundabout Art"
"5870945082","pool","982461@N23","Birmingham Churches"
"5870945082","pool","953433@N25","Churches of the World"
"5870945082","pool","1114002@N23","Roundabout Art"
"5870380817","set","72157622330193131","Edgbaston, Birmingham"
"5870380817","pool","69542297@N00","Church Exteriors"
"5870380817","pool","73507820@N00","Churches, Chapels, Domes, Mosques, Temples, Shrines and Monaster"
"5870380817","pool","44753732@N00","Doors, Windows Portals, Gates & Entryways"
"5870380817","pool","15116517@N00","Türen/Tore/Doors/Portals"
"5870380817","pool","94099293@N00","Victorian Church Architecture UK"
"5870380817","pool","26112886@N00","Suburban Birmingham"
"5870380817","pool","55402576@N00","Historic Church Buildings"
"5870380817","pool","372239@N22","Doors, Windows, and Steps"
"5870380817","pool","350203@N21","Roundabout / Kreisverkehr"
"5870380817","pool","415509@N23","Doors Portals and Gates"
"5870380817","pool","737567@N21","EdgbastonSnaps"
"5870380817","pool","982461@N23","Birmingham Churches"
"5870380817","pool","953433@N25","Churches of the World"
"5870380817","pool","1114002@N23","Roundabout Art"
"5870380817","pool","1082217@N24","doors of the world"
"5098451736","set","72157624032850523","Texture Pack 8"
"5098451736","set","72157625023776679","Halloween Texture Pack"
"5098451736","pool","52239834332@N01","Textures"
"5098451736","pool","52241236673@N01","Patterns and Designs"
"5098451736","pool","28849171@N00","textures and patterns"
"5098451736","pool","87804544@N00","Pretty Patterns"
"5098451736","pool","26916072@N00","all kinds of patterns"
"5098451736","pool","99726003@N00","Dramatic Color - Bold, Bright, Intense!"
"5098451736","pool","580887@N25","Textures and textures"
"5098451736","pool","643790@N24","Designer Patterns"
"2596178633","set","72157594331309721","landscapes-general"
"2596178633","pool","49503065317@N01","SLO County"
"2596178633","pool","84433650@N00","morro bay"
"2596178633","pool","551892@N25","photomorrobay"
"2596178633","pool","1124231@N24","Northern California Photography"
"5327944843","set","72157625623827473","Dudley - old buildings"
"5327944843","set","72157625456823535","Dudley"
"5327944843","pool","90899514@N00","Sculpture"
"5327944843","pool","38355075@N00","Statues and Sculptures."
"5327944843","pool","54274401@N00","Town Hall"
"5327944843","pool","57062772@N00","Public Sculpture (UK)"
"5327944843","pool","45651895@N00","Lion Sculptures"
"5327944843","pool","17553672@N00","Dudley"
"5327944843","pool","1247496@N20","Privy Council: Court Buildings of the British Empire"
"5327929965","set","72157625623827473","Dudley - old buildings"
"5327929965","set","72157625456823535","Dudley"
"5327929965","pool","54274401@N00","Town Hall"
"5327929965","pool","17553672@N00","Dudley"
"5327929965","pool","1247496@N20","Privy Council: Court Buildings of the British Empire"
"5328543468","set","72157625623827473","Dudley - old buildings"
"5328543468","set","72157625456823535","Dudley"
"5328543468","pool","65489562@N00","Buildings/Architecture"
"5328543468","pool","54274401@N00","Town Hall"
"5328543468","pool","95091392@N00","Lampposts"
"5328543468","pool","45958961@N00","Historic Buildings (Great Britain)"
"5328543468","pool","17553672@N00","Dudley"
"5328543468","pool","58503902@N00"," IMAGE`S OF BUILDINGS  - OLD AND NEW"
"5328543468","pool","54505019@N00","Historical Buildings and Landmarks (No Limits)"
"5328543468","pool","96043784@N00","Buildings and Architecture UK"
"5328543468","pool","370213@N21","Architecture Directory"
"5328543468","pool","557889@N20","Old Buildings and Structures"
"5328543468","pool","701703@N21","Historical and architectural gems"
"5328543468","pool","755524@N24","Arches in Architecture"
"5328543468","pool","809777@N21","(Officially) England's Best Buildings"
"5328543468","pool","844929@N21","Places and buildings of interest"
"7178607274","pool","682405@N22",""" AMAZING TREES """
"7178607274","pool","809777@N21","(Officially) England's Best Buildings"
"7178607274","pool","844929@N21","Places and buildings of interest"
"7178607274","pool","868627@N20","Old Buildings of the British Isles"
"7178607274","pool","899919@N21","Architectural Beauty !"
"7178607274","pool","1083467@N21","Buildings - Around the World"
"7178607274","pool","1212794@N25","Pictures of houses"
"7178607274","pool","1322634@N21","World Architecture"
"7178607274","pool","1441853@N23","Buildings / Architecture - www.cevatzade.com "
"7178609994","set","72157629684319398","Tintinhull Garden"
"7178609994","set","72157629683654466","Tintinhull House"
"7178609994","pool","86327247@N00"," NATIONAL TRUST and all great houses(inside and outside) and the"
"7178609994","pool","91904071@N00","Architecture in Somerset"
"7178609994","pool","78605546@N00","Stately Homes, Palaces and Castles"
"7178609994","pool","599769@N22","Contemporary Gardens"
"7178609994","pool","809777@N21","(Officially) England's Best Buildings"
"7178609994","pool","1212794@N25","Pictures of houses"
"3914773521","pool","90899514@N00","Sculpture"
"3914773521","pool","38355075@N00","Statues and Sculptures."
"3914773521","pool","57062772@N00","Public Sculpture (UK)"
"3914773521","pool","13924648@N00","Labels, Signs & Notices"
"3914773521","pool","66573602@N00","Banking in Photos / banking on photos"
"3914773521","pool","477577@N23","Office buildings UK"
"3914773521","pool","433325@N25","Old Banks"
"3914773521","pool","466790@N20","Sculpture awards on flickr - add 1 award 3"
"3914773521","pool","809777@N21","(Officially) England's Best Buildings"
"3914773521","pool","1209481@N22","west midlands cafe society"
"3914773521","pool","1546994@N21","Olde Tea Rooms and Coffee Houses"
"3914756539","set","72157619688868884","Victorian buildings, Birmingham"
"3914756539","set","72157622234874599","Colmore Row"
"3914756539","pool","65489562@N00","Buildings/Architecture"
