PHOTO_ID,PictureURL,Category,T1_Q1,T2_Q1,T3_Q1,T1_Q2,T1_Q2,T1_Q2,T1_Familiarity,T2_Familiarity,T3_Familiarity
2643805612,http://farm4.static.flickr.com/3118/2643805612_575529051d.jpg,Monkey jacket,Yes,No,No,No,No,No,1,7,6
2642988811,http://farm4.static.flickr.com/3144/2642988811_a6dd02fef2.jpg,Monkey jacket,No,No,No,No,No,No,1,7,6
3216853513,http://farm4.static.flickr.com/3375/3216853513_b17a6b5ab4.jpg,Jewellery,Yes,Yes,Yes,Yes,Yes,Yes,4,7,7
3237857193,http://farm4.static.flickr.com/3379/3237857193_5941303cb9.jpg,Jewellery,Yes,Yes,Yes,Yes,Yes,Yes,4,7,7
3219934000,http://farm4.static.flickr.com/3402/3219934000_a652fc40a3.jpg,Jewellery,Yes,Yes,Yes,Yes,Yes,Yes,4,7,7
3508927609,http://farm4.static.flickr.com/3412/3508927609_f5b2007d38.jpg,Jewellery,Yes,Yes,Yes,Yes,Yes,Yes,4,7,7
3990685488,http://farm3.static.flickr.com/2472/3990685488_049c7b4e5b.jpg,Morning coat,No,No,No,No,No,No,7,1,7
3956309436,http://farm3.static.flickr.com/2639/3956309436_ffe3f5808b.jpg,Morning coat,No,No,No,No,No,No,7,1,7
3122907439,http://farm4.static.flickr.com/3228/3122907439_90e97d8576.jpg,Morning coat,No,No,No,No,No,No,7,1,7
3955526805,http://farm4.static.flickr.com/3462/3955526805_242a36df64.jpg,Morning coat,No,No,No,No,No,No,7,1,7
4462916953,http://farm5.static.flickr.com/4049/4462916953_87979862a2.jpg,Jewellery,Yes,Yes,Yes,Yes,Yes,Yes,7,5,7
4521751884,http://farm5.static.flickr.com/4049/4521751884_dbcbe83603.jpg,Jewellery,Yes,Yes,Yes,Yes,Yes,Yes,7,5,7
4374667627,http://farm5.static.flickr.com/4053/4374667627_1a2552986b.jpg,Jewellery,Yes,Yes,Yes,Yes,Yes,Yes,7,5,7
4689463125,http://farm5.static.flickr.com/4061/4689463125_c08297c118.jpg,Jewellery,Yes,Yes,Yes,Yes,Yes,Yes,7,5,7
5035913625,http://farm5.static.flickr.com/4092/5035913625_57b8f45831.jpg,Morning coat,No,No,No,No,No,No,6,1,3
5324496510,http://farm6.static.flickr.com/5125/5324496510_934b2bbab4.jpg,Morning coat,No,No,No,No,No,No,6,1,3
5636075840,http://farm6.static.flickr.com/5309/5636075840_2ca0fe8c24.jpg,Morning coat,No,No,No,No,No,No,6,1,3
5037409771,http://farm5.static.flickr.com/4131/5037409771_d538201a62.jpg,Jewellery,Yes,Yes,Yes,Yes,Yes,Yes,7,7,7
4759843300,http://farm5.static.flickr.com/4134/4759843300_9d950bd047.jpg,Jewellery,Yes,Yes,Yes,Yes,Yes,No,7,7,7
5259112847,http://farm6.static.flickr.com/5125/5259112847_b1bbebfebf.jpg,Jewellery,Yes,Yes,Yes,Yes,Yes,Yes,7,7,7
5259112851,http://farm6.static.flickr.com/5161/5259112851_e42774fb07.jpg,Jewellery,Yes,Yes,Yes,Yes,Yes,Yes,7,7,7
3992083276,http://farm3.static.flickr.com/2578/3992083276_0d90fcdd2f.jpg,Morning dress,No,Yes,No,No,No,No,7,7,6
3499248170,http://farm4.static.flickr.com/3331/3499248170_b9e4409167.jpg,Morning dress,Yes,Yes,No,No,No,No,7,7,6
3552779783,http://farm4.static.flickr.com/3356/3552779783_172c15762c.jpg,Morning dress,Yes,Yes,Yes,Yes,Yes,Yes,7,7,6
3320926707,http://farm4.static.flickr.com/3564/3320926707_8374ae4049.jpg,Morning dress,Yes,Yes,No,No,Yes,No,7,7,6
1152941308,http://farm2.static.flickr.com/1099/1152941308_6452ef53dd.jpg,Motoring hood,No,No,No,No,No,No,5,7,1
2953038420,http://farm3.static.flickr.com/2419/2953038420_4d6081d194.jpg,Motoring hood,No,No,No,No,No,No,5,7,1
4075428121,http://farm3.static.flickr.com/2471/4075428121_1a80f6611e.jpg,Motoring hood,No,No,No,No,No,No,5,7,1
5822435668,http://farm4.static.flickr.com/3188/5822435668_e78732a3c6.jpg,Motoring hood,No,No,No,No,No,No,5,7,1
2794797553,http://farm4.static.flickr.com/3027/2794797553_1c57f6133a.jpg,Kepi,No,Yes,Yes,No,No,No,7,2,7
2795643280,http://farm4.static.flickr.com/3049/2795643280_b648a97b16.jpg,Kepi,No,Yes,Yes,No,No,No,7,2,7
2795640120,http://farm4.static.flickr.com/3053/2795640120_189ee0e189.jpg,Kepi,No,Yes,Yes,No,No,No,7,2,7
2795644244,http://farm4.static.flickr.com/3055/2795644244_e90c450d74.jpg,Kepi,No,No,Yes,No,No,No,7,2,7
2873684082,http://farm4.static.flickr.com/3250/2873684082_59f5129477.jpg,Nosegay,No,No,No,No,No,No,7,2,7
2629367961,http://farm4.static.flickr.com/3258/2629367961_f007ef3fb6.jpg,Nosegay,Yes,Yes,Yes,Yes,Yes,Yes,7,2,7
2873631104,http://farm4.static.flickr.com/3259/2873631104_2e7ea83172.jpg,Nosegay,No,No,No,No,No,No,7,2,7
2873677734,http://farm4.static.flickr.com/3274/2873677734_cacd7a1366.jpg,Nosegay,No,No,No,No,No,No,7,2,7
7017536521,http://farm8.static.flickr.com/7255/7017536521_f45d3ff9f7.jpg,Overcoat,Yes,Yes,Yes,Yes,Yes,Yes,7,7,7
3396040050,http://farm4.static.flickr.com/3575/3396040050_7ca3423051.jpg,Kerchief,Yes,Yes,Yes,Yes,Yes,Yes,7,6,3
4373629512,http://farm5.static.flickr.com/4001/4373629512_28e70c524b.jpg,Kerchief,Yes,Yes,Yes,Yes,Yes,Yes,7,6,3
4373629394,http://farm5.static.flickr.com/4012/4373629394_5bfafa495c.jpg,Kerchief,Yes,Yes,Yes,Yes,Yes,Yes,7,6,3
4678562961,http://farm5.static.flickr.com/4055/4678562961_c6826742f9.jpg,Kerchief,Yes,Yes,Yes,Yes,Yes,Yes,7,6,3
2892269117,http://farm4.static.flickr.com/3278/2892269117_08fcc0f081.jpg,Oxford shoe,Yes,Yes,Yes,NotSure,NotSure,No,2,7,1
3588845683,http://farm4.static.flickr.com/3332/3588845683_615310768c.jpg,Oxford shoe,Yes,Yes,Yes,NotSure,Yes,Yes,2,7,1
3837003791,http://farm4.static.flickr.com/3426/3837003791_962f078303.jpg,Oxford shoe,Yes,Yes,Yes,Yes,Yes,Yes,2,7,1
5370932616,http://farm6.static.flickr.com/5009/5370932616_e72728bded.jpg,Oxford shoe,No,No,No,No,NotSure,No,2,7,1
5692058053,http://farm4.static.flickr.com/3248/5692058053_130a4584e7.jpg,Kimono,Yes,Yes,Yes,No,Yes,Yes,7,4,6
4365991563,http://farm5.static.flickr.com/4003/4365991563_cf9cb62cdd.jpg,Kimono,Yes,NotSure,Yes,NotSure,NotSure,Yes,7,4,6
4365891367,http://farm5.static.flickr.com/4013/4365891367_b28e5c06d2.jpg,Kimono,Yes,NotSure,Yes,NotSure,NotSure,NotSure,7,4,6
4365989357,http://farm5.static.flickr.com/4013/4365989357_b80723df95.jpg,Kimono,Yes,NotSure,Yes,NotSure,NotSure,Yes,7,4,6
6219348780,http://farm7.static.flickr.com/6058/6219348780_055efdcd68.jpg,Pantyhose,Yes,Yes,Yes,NotSure,NotSure,NotSure,4,4,7
6156340055,http://farm7.static.flickr.com/6167/6156340055_d58a39aca8.jpg,Pantyhose,Yes,Yes,Yes,Yes,Yes,NotSure,4,4,7
6156340045,http://farm7.static.flickr.com/6190/6156340045_286816bddd.jpg,Pantyhose,Yes,Yes,Yes,Yes,Yes,NotSure,4,4,7
6797903627,http://farm8.static.flickr.com/7011/6797903627_9837e580a6.jpg,Pantyhose,Yes,Yes,Yes,Yes,NotSure,NotSure,4,4,7
151216185,http://farm1.static.flickr.com/54/151216185_1ed370b8ff.jpg,Kufi,Yes,Yes,Yes,Yes,Yes,Yes,6,6,1
5111847203,http://farm2.static.flickr.com/1049/5111847203_f044a523ea.jpg,Kufi,No,No,No,No,No,No,6,6,1
3358314861,http://farm4.static.flickr.com/3423/3358314861_9b021c2ab6.jpg,Kufi,No,No,No,No,No,No,6,6,1
3358314455,http://farm4.static.flickr.com/3432/3358314455_62537161a5.jpg,Kufi,No,No,No,No,No,No,6,6,1
5114616335,http://farm2.static.flickr.com/1100/5114616335_6aa38ba8bf.jpg,Peplos,No,No,No,No,No,No,2,1,4
1039445105,http://farm2.static.flickr.com/1262/1039445105_86e6bbbd14.jpg,Peplos,Yes,Yes,Yes,Yes,Yes,Yes,2,1,4
4584700022,http://farm4.static.flickr.com/3327/4584700022_632d5e577b.jpg,Peplos,Yes,No,No,Yes,No,No,2,1,4
4614361945,http://farm4.static.flickr.com/3379/4614361945_82b1aa1dd6.jpg,Peplos,Yes,No,No,Yes,No,No,2,1,4
4427437652,http://farm5.static.flickr.com/4038/4427437652_4babd4dc28.jpg,Peplos,NotSure,NotSure,Yes,NotSure,NotSure,No,1,1,3
4584074233,http://farm5.static.flickr.com/4039/4584074233_56fb21ed49.jpg,Peplos,Yes,No,Yes,NotSure,No,No,1,1,3
4584705424,http://farm5.static.flickr.com/4059/4584705424_e9279c41dd.jpg,Peplos,Yes,Yes,Yes,NotSure,NotSure,No,1,1,3
5062938229,http://farm5.static.flickr.com/4103/5062938229_3472593611.jpg,Peplos,Yes,Yes,Yes,Yes,Yes,Yes,1,1,3
6827107486,http://farm8.static.flickr.com/7191/6827107486_01af25fcda.jpg,Kufi,No,No,No,No,No,No,1,7,3
6922020537,http://farm8.static.flickr.com/7194/6922020537_6c68975a20.jpg,Kufi,No,No,No,No,No,No,1,7,3
7130576841,http://farm8.static.flickr.com/7241/7130576841_4b72c8c360.jpg,Kufi,No,No,Yes,No,No,No,1,7,3
7008308529,http://farm8.static.flickr.com/7136/7008308529_f1380f63bf.jpg,Personal protective equipment,No,Yes,Yes,No,Yes,Yes,2,7,7
7008309033,http://farm8.static.flickr.com/7198/7008309033_03805f712e.jpg,Personal protective equipment,Yes,Yes,Yes,Yes,Yes,,2,7,7
7373507508,http://farm9.static.flickr.com/8164/7373507508_9083123128.jpg,Personal protective equipment,No,NotSure,Yes,No,Yes,Yes,2,7,7
3838792219,http://farm3.static.flickr.com/2444/3838792219_131cf6ae6b.jpg,Mackintosh,No,No,No,No,No,No,1,7,6
3838792257,http://farm3.static.flickr.com/2477/3838792257_0263cc3102.jpg,Mackintosh,No,No,No,No,No,No,1,7,6
3802871165,http://farm3.static.flickr.com/2480/3802871165_af0b8427ce.jpg,Mackintosh,No,No,No,No,No,No,1,7,6
3811535708,http://farm3.static.flickr.com/2519/3811535708_b6296e866c.jpg,Mackintosh,No,No,No,No,No,No,1,7,6
3802874247,http://farm3.static.flickr.com/2532/3802874247_1e0ce2eb3c.jpg,Mackintosh,No,No,No,No,No,No,6,6,1
3802871315,http://farm3.static.flickr.com/2570/3802871315_46e98eb70e.jpg,Mackintosh,No,No,No,No,No,No,6,6,1
3839582136,http://farm3.static.flickr.com/2651/3839582136_2227526ce3.jpg,Mackintosh,No,No,No,No,No,No,6,6,1
3164062635,http://farm4.static.flickr.com/3081/3164062635_17f9171a90.jpg,Mackintosh,No,No,No,No,No,No,6,6,1
5441521876,http://farm6.static.flickr.com/5016/5441521876_2fba6fce7c.jpg,Pillbox hat,Yes,Yes,Yes,NotSure,No,No,7,7,1
6224398059,http://farm7.static.flickr.com/6019/6224398059_96d04b0f2d.jpg,Pillbox hat,Yes,Yes,Yes,Yes,Yes,Yes,7,7,1
6417790267,http://farm7.static.flickr.com/6115/6417790267_17ab630709.jpg,Pillbox hat,Yes,Yes,Yes,Yes,Yes,Yes,7,7,1
6417790065,http://farm8.static.flickr.com/7012/6417790065_3909f6aaa5.jpg,Pillbox hat,Yes,Yes,Yes,Yes,Yes,Yes,7,7,1
6666550737,http://farm8.static.flickr.com/7015/6666550737_daaf48b038.jpg,Pillbox hat,Yes,Yes,Yes,Yes,Yes,Yes,7,1,7
6666551137,http://farm8.static.flickr.com/7024/6666551137_cc00c965a4.jpg,Pillbox hat,Yes,Yes,Yes,,Yes,Yes,7,1,7
6417789769,http://farm8.static.flickr.com/7142/6417789769_3c3158d60a.jpg,Pillbox hat,Yes,Yes,Yes,Yes,Yes,Yes,7,1,7
6666550913,http://farm8.static.flickr.com/7146/6666550913_700502bf10.jpg,Pillbox hat,Yes,Yes,Yes,Yes,Yes,Yes,7,1,7
5098451736,http://farm2.static.flickr.com/1137/5098451736_518505446e.jpg,Pattern grading,No,No,NotSure,No,Yes,No,6,7,1
1471224750,http://farm2.static.flickr.com/1351/1471224750_2f1b625c17.jpg,Pattern grading,No,No,No,No,Yes,No,6,7,1
3914776831,http://farm3.static.flickr.com/2464/3914776831_b313080a04.jpg,Pattern grading,No,No,No,No,No,No,6,7,1
3839532937,http://farm3.static.flickr.com/2479/3839532937_8fcfdccf86.jpg,Pattern grading,No,No,No,No,Yes,No,6,7,1
3914756539,http://farm3.static.flickr.com/2486/3914756539_256ae0e3f3.jpg,Pattern grading,No,No,No,No,No,No,5,6,1
4108710529,http://farm3.static.flickr.com/2488/4108710529_0c6684fe06.jpg,Pattern grading,No,No,No,No,No,No,5,6,1
4109445764,http://farm3.static.flickr.com/2488/4109445764_e65f922696.jpg,Pattern grading,No,No,No,No,No,No,5,6,1
4109458202,http://farm3.static.flickr.com/2490/4109458202_7c290faba9.jpg,Pattern grading,No,No,No,No,No,No,5,6,1
4604933329,http://farm5.static.flickr.com/4055/4604933329_eddafef35a.jpg,Platform shoe,Yes,Yes,Yes,NotSure,Yes,NotSure,7,5,2
4974908759,http://farm5.static.flickr.com/4087/4974908759_dea25c8320.jpg,Platform shoe,Yes,Yes,Yes,Yes,Yes,Yes,7,5,2
4986769935,http://farm5.static.flickr.com/4092/4986769935_2c8a41a1ab.jpg,Platform shoe,Yes,Yes,Yes,Yes,,Yes,7,5,2
4975478460,http://farm5.static.flickr.com/4103/4975478460_9836ff2d08.jpg,Platform shoe,Yes,Yes,Yes,Yes,Yes,Yes,7,5,2
4108706311,http://farm3.static.flickr.com/2582/4108706311_1117d59524.jpg,Pattern grading,No,No,No,No,No,No,7,1,6
4109542730,http://farm3.static.flickr.com/2582/4109542730_f287da5cac.jpg,Pattern grading,No,No,No,NotSure,No,No,7,1,6
4109701060,http://farm3.static.flickr.com/2583/4109701060_2df3425a68.jpg,Pattern grading,No,No,No,NotSure,No,No,7,1,6
4108697359,http://farm3.static.flickr.com/2587/4108697359_4deb58eb09.jpg,Pattern grading,No,No,No,NotSure,No,No,7,1,6
5382924220,http://farm6.static.flickr.com/5089/5382924220_25b14bc5d1.jpg,Platform shoe,No,No,No,No,No,No,2,5,6
5381837167,http://farm6.static.flickr.com/5163/5381837167_787817f567.jpg,Platform shoe,Yes,Yes,Yes,NotSure,Yes,Yes,2,5,6
2607504977,http://farm4.static.flickr.com/3061/2607504977_7d1740c313.jpg,Plus fours,No,No,No,No,No,No,1,1,7
3044573773,http://farm4.static.flickr.com/3292/3044573773_203a64beb6.jpg,Plus fours,Yes,No,No,NotSure,No,No,1,1,7
4623777821,http://farm4.static.flickr.com/3302/4623777821_dbdf4fc3e9.jpg,Plus fours,No,No,No,No,No,No,1,1,7
4623854605,http://farm4.static.flickr.com/3318/4623854605_01330cb752.jpg,Plus fours,No,No,No,No,No,No,1,1,7
3914773521,http://farm3.static.flickr.com/2665/3914773521_813daff7c7.jpg,Pattern grading,No,No,No,No,No,No,7,1,1
4108718411,http://farm3.static.flickr.com/2666/4108718411_4caf6c583f.jpg,Pattern grading,No,No,No,No,No,No,7,1,1
4108722653,http://farm3.static.flickr.com/2669/4108722653_1d2a79b525.jpg,Pattern grading,No,No,No,No,No,No,7,1,1
4108822409,http://farm3.static.flickr.com/2678/4108822409_8bddbe4f2e.jpg,Pattern grading,No,No,No,No,No,No,7,1,1
4576659871,http://farm5.static.flickr.com/4016/4576659871_81e4fb374a.jpg,Plus fours,Yes,No,No,NotSure,No,No,1,7,7
4583249098,http://farm5.static.flickr.com/4017/4583249098_42ac7db853.jpg,Plus fours,No,No,No,No,No,No,1,7,7
4623817527,http://farm5.static.flickr.com/4033/4623817527_cb2dfcddc6.jpg,Plus fours,No,No,No,No,No,No,1,7,7
4624454116,http://farm5.static.flickr.com/4033/4624454116_ba5fec81d9.jpg,Plus fours,No,No,No,No,No,No,1,7,7
4576659185,http://farm5.static.flickr.com/4039/4576659185_9287b97784.jpg,Plus fours,No,No,No,No,No,No,2,1,6
4576658545,http://farm5.static.flickr.com/4040/4576658545_86828ebb74.jpg,Plus fours,No,No,No,No,No,No,2,1,6
4580248507,http://farm5.static.flickr.com/4042/4580248507_3cfd0243ea.jpg,Plus fours,No,No,No,No,No,No,2,1,6
4582618475,http://farm5.static.flickr.com/4044/4582618475_4674c5d7fb.jpg,Plus fours,No,No,No,No,No,No,2,1,6
5810024453,http://farm6.static.flickr.com/5311/5810024453_52d8e12b00.jpg,Plus fours,No,No,No,No,No,No,1,7,1
6273231102,http://farm7.static.flickr.com/6119/6273231102_dbab2aac00.jpg,Plus fours,No,No,No,No,No,No,1,7,1
6495972461,http://farm8.static.flickr.com/7023/6495972461_b5b84328e9.jpg,Plus fours,No,No,No,No,No,No,1,7,1
4108909459,http://farm3.static.flickr.com/2758/4108909459_2d9af401f8.jpg,Pattern grading,No,No,No,No,No,No,6,6,7
4108755359,http://farm3.static.flickr.com/2759/4108755359_afc4fb43ef.jpg,Pattern grading,No,No,No,No,No,No,6,6,7
4108860523,http://farm3.static.flickr.com/2760/4108860523_65bc03991c.jpg,Pattern grading,No,No,No,No,No,No,6,6,7
4109492406,http://farm3.static.flickr.com/2765/4109492406_c88cdb0b21.jpg,Pattern grading,No,No,No,No,No,No,6,6,7
2596178633,http://farm4.static.flickr.com/3030/2596178633_888d6c2481.jpg,Pattern grading,No,No,No,No,No,No,1,7,6
5870375603,http://farm4.static.flickr.com/3204/5870375603_fe9a5f1f43.jpg,Pattern grading,No,No,No,No,No,No,1,7,6
3914768527,http://farm4.static.flickr.com/3449/3914768527_fdb452666f.jpg,Pattern grading,No,No,No,No,No,No,1,7,6
3775968956,http://farm4.static.flickr.com/3485/3775968956_ccb71b0cd8.jpg,Pattern grading,No,No,No,No,No,No,1,7,6
5327944843,http://farm6.static.flickr.com/5121/5327944843_64987412ef.jpg,Pattern grading,No,No,No,No,No,No,1,7,6
5327942127,http://farm6.static.flickr.com/5124/5327942127_9240bcc362.jpg,Pattern grading,No,No,No,No,No,No,1,7,6
5328546356,http://farm6.static.flickr.com/5126/5328546356_5bd03b46bc.jpg,Pattern grading,No,No,No,No,No,No,1,7,6
5328543468,http://farm6.static.flickr.com/5130/5328543468_83695e5eb8.jpg,Pattern grading,No,No,No,No,No,No,1,7,6
5527210623,http://farm6.static.flickr.com/5136/5527210623_8e2ff2dc8e.jpg,Pattern grading,No,No,No,No,No,No,1,7,5
5870940082,http://farm6.static.flickr.com/5149/5870940082_0dd6a51ef3.jpg,Pattern grading,No,No,No,No,No,No,1,7,5
5870383283,http://farm6.static.flickr.com/5155/5870383283_d4a21168e2.jpg,Pattern grading,No,No,No,No,No,No,1,7,5
5328558650,http://farm6.static.flickr.com/5166/5328558650_ddf8d1bf98.jpg,Pattern grading,No,No,No,No,No,No,1,7,5
2307255032,http://farm3.static.flickr.com/2376/2307255032_289e08707a.jpg,Poncho,Yes,Yes,Yes,Yes,Yes,Yes,7,7,7
2306453491,http://farm3.static.flickr.com/2419/2306453491_e65e0c2d28.jpg,Poncho,Yes,Yes,Yes,NotSure,No,Yes,7,7,7
2456059354,http://farm4.static.flickr.com/3191/2456059354_2bf86003a5.jpg,Poncho,Yes,Yes,Yes,Yes,Yes,Yes,7,7,7
3625703991,http://farm4.static.flickr.com/3380/3625703991_b2242c2c61.jpg,Poncho,NotSure,No,Yes,Yes,No,Yes,7,7,7
519831995,http://farm1.static.flickr.com/239/519831995_2eb7702f94.jpg,Pork pie hat,Yes,Yes,Yes,Yes,Yes,NotSure,1,6,1
180208384,http://farm1.static.flickr.com/75/180208384_30a437dbd5.jpg,Pork pie hat,No,No,No,No,No,No,1,6,1
2182399372,http://farm3.static.flickr.com/2380/2182399372_ed146d2ac1.jpg,Pork pie hat,Yes,Yes,Yes,Yes,Yes,Yes,1,6,1
5853145849,http://farm3.static.flickr.com/2479/5853145849_f879aabb91.jpg,Pork pie hat,,Yes,Yes,Yes,Yes,Yes,1,6,1
2769435613,http://farm4.static.flickr.com/3050/2769435613_c478ca2ccf.jpg,Pork pie hat,Yes,Yes,Yes,No,Yes,No,7,7,1
5851406207,http://farm4.static.flickr.com/3103/5851406207_950bde9bd8.jpg,Pork pie hat,Yes,Yes,Yes,Yes,Yes,Yes,7,7,1
5851963638,http://farm4.static.flickr.com/3147/5851963638_4155757ed8.jpg,Pork pie hat,Yes,Yes,Yes,,Yes,Yes,7,7,1
5851948202,http://farm4.static.flickr.com/3219/5851948202_9b3f9c990a.jpg,Pork pie hat,Yes,No,Yes,No,No,No,7,7,1
5458685161,http://farm6.static.flickr.com/5100/5458685161_811f14af40.jpg,Purdah,No,No,No,No,No,No,1,4,1
5459294288,http://farm6.static.flickr.com/5100/5459294288_89fc38d4b2.jpg,Purdah,No,No,No,No,No,No,1,4,1
5458688169,http://farm6.static.flickr.com/5131/5458688169_71399ec678.jpg,Purdah,No,No,No,No,No,No,1,4,1
5458688559,http://farm6.static.flickr.com/5131/5458688559_ee75e3fafa.jpg,Purdah,No,No,No,No,No,No,1,4,1
16110569,http://farm1.static.flickr.com/14/16110569_9b491bc6c5.jpg,Picnic hat,Yes,Yes,Yes,Yes,NotSure,Yes,7,4,7
499505830,http://farm1.static.flickr.com/192/499505830_0704f798ac.jpg,Picnic hat,Yes,Yes,Yes,Yes,Yes,No,7,4,7
499555155,http://farm1.static.flickr.com/198/499555155_2cf6af73f1.jpg,Picnic hat,Yes,Yes,Yes,Yes,Yes,No,7,4,7
499555909,http://farm1.static.flickr.com/221/499555909_b023f95808.jpg,Picnic hat,Yes,Yes,,Yes,Yes,No,7,4,7
4573632878,http://farm5.static.flickr.com/4048/4573632878_c2cfa4bc26.jpg,Picnic hat,Yes,Yes,Yes,No,No,NotSure,2,6,2
4767994569,http://farm5.static.flickr.com/4097/4767994569_ee4df43e57.jpg,Picnic hat,No,Yes,Yes,No,No,No,2,6,2
4838614292,http://farm5.static.flickr.com/4103/4838614292_fe5aa509ba.jpg,Picnic hat,No,Yes,Yes,No,No,No,2,6,2
6182578808,http://farm7.static.flickr.com/6167/6182578808_246905c039.jpg,Picnic hat,No,Yes,Yes,Yes,Yes,No,2,6,2
2617017884,http://farm4.static.flickr.com/3178/2617017884_0a6eda6279.jpg,Plastic clothing,No,No,No,No,No,No,7,1,7
2948217989,http://farm4.static.flickr.com/3244/2948217989_a3f3180a91.jpg,Plastic clothing,No,No,No,No,No,No,7,1,7
2368861823,http://farm4.static.flickr.com/3292/2368861823_65a79c9ca3.jpg,Plastic clothing,No,No,No,No,No,No,7,1,7
3780834024,http://farm4.static.flickr.com/3511/3780834024_dfb2d2f904.jpg,Plastic clothing,No,No,No,No,No,No,7,1,7
3656989047,http://farm3.static.flickr.com/2432/3656989047_5109bffbc6.jpg,Preppy,Yes,Yes,Yes,Yes,Yes,NotSure,7,6,1
3656985061,http://farm3.static.flickr.com/2433/3656985061_d345df861c.jpg,Preppy,Yes,Yes,Yes,Yes,Yes,NotSure,7,6,1
3657847420,http://farm3.static.flickr.com/2439/3657847420_375a2183e1.jpg,Preppy,Yes,Yes,Yes,Yes,Yes,NotSure,7,6,1
3656987553,http://farm3.static.flickr.com/2442/3656987553_0c7ab28ed5.jpg,Preppy,Yes,Yes,Yes,Yes,Yes,NotSure,7,6,1
4398470888,http://farm3.static.flickr.com/2799/4398470888_64939165a4.jpg,Preppy,No,No,No,No,No,No,1,7,1
2765466548,http://farm4.static.flickr.com/3061/2765466548_341dcaecbe.jpg,Preppy,No,No,No,No,No,No,1,7,1
2764629963,http://farm4.static.flickr.com/3093/2764629963_5d91642e01.jpg,Preppy,No,No,No,No,No,No,1,7,1
2902239810,http://farm4.static.flickr.com/3094/2902239810_239524222b.jpg,Preppy,Yes,Yes,Yes,No,No,NotSure,1,7,1
3657833848,http://farm4.static.flickr.com/3307/3657833848_1e9b7ef257.jpg,Preppy,Yes,Yes,Yes,NotSure,Yes,NotSure,7,7,1
3656986805,http://farm4.static.flickr.com/3309/3656986805_b22d6e343f.jpg,Preppy,Yes,Yes,Yes,NotSure,Yes,NotSure,7,7,1
3657059607,http://farm4.static.flickr.com/3310/3657059607_ef9cede47d.jpg,Preppy,Yes,Yes,Yes,Yes,Yes,NotSure,7,7,1
3657785042,http://farm4.static.flickr.com/3314/3657785042_81e58525bc.jpg,Preppy,Yes,Yes,Yes,Yes,Yes,NotSure,7,7,1
3657056781,http://farm4.static.flickr.com/3601/3657056781_419dd94d99.jpg,Preppy,Yes,Yes,Yes,Yes,Yes,Yes,7,6,6
3657819490,http://farm4.static.flickr.com/3601/3657819490_1399eb807e.jpg,Preppy,Yes,Yes,Yes,Yes,Yes,Yes,7,6,6
3656999741,http://farm4.static.flickr.com/3602/3656999741_d5d9857c54.jpg,Preppy,Yes,Yes,Yes,Yes,Yes,Yes,7,6,6
3657853878,http://farm4.static.flickr.com/3603/3657853878_5cd11c064e.jpg,Preppy,Yes,Yes,Yes,Yes,Yes,Yes,7,6,6
3657848848,http://farm4.static.flickr.com/3604/3657848848_beba99f429.jpg,Preppy,Yes,Yes,Yes,NotSure,NotSure,Yes,7,1,1
3657782606,http://farm4.static.flickr.com/3605/3657782606_7109e1102f.jpg,Preppy,Yes,Yes,Yes,Yes,NotSure,Yes,7,1,1
3657847550,http://farm4.static.flickr.com/3605/3657847550_e259ed731f.jpg,Preppy,Yes,Yes,Yes,No,NotSure,Yes,7,1,1
3657823588,http://farm4.static.flickr.com/3610/3657823588_0d53ae642e.jpg,Preppy,Yes,NotSure,Yes,NotSure,NotSure,NotSure,7,1,1
3657847604,http://farm4.static.flickr.com/3656/3657847604_01451d0c47.jpg,Preppy,Yes,Yes,Yes,NotSure,Yes,No,5,7,6
4318495296,http://farm5.static.flickr.com/4002/4318495296_33ee6e43de.jpg,Preppy,Yes,NotSure,Yes,No,NotSure,No,5,7,6
4353587586,http://farm5.static.flickr.com/4002/4353587586_c110c7aa16.jpg,Preppy,No,No,No,NotSure,No,No,5,7,6
